WKT,Fire_Station_ID_Hazus,Facility_Name,Address,City,ZIP_Code,Contact_Person,Telephone_Number,Year_Facility_was_Built,Facility_Replacement_Cost_Thousands,Comment,GlobalID,Shape_X,Shape_Y
"POINT (-84.95654575294 41.253999533819)",IN000566,Spencerville Fire Dept,PO Box 45,Spencerville,46788-0045, , ,,618, ,{9866FA92-34C4-4E3D-8E12-7BB9A61210C6},-84.95654575294,41.253999533819
"POINT (-85.6539862926456 40.12470951277)",IN000572,Richland Volunteer Fire Dept,Prosperity Lake Rd,Anderson,46012-0000, , ,,618, ,{16651672-619E-4EEF-B157-CE5A53D23275},-85.6539862926456,40.12470951277
"POINT (-86.7614868767932 40.487638286054)",IN000573,Washington Township Fire Dept,Railroad,Buck Creek,47924-0000, , ,,618, ,{B246B56D-2E46-4F21-8CF9-729BC31D7A30},-86.7614868767932,40.487638286054
"POINT (-87.3970419279965 39.5362081586679)",CO761686,ALCAN ALUMINUM FIRE BRIGADE,5901 N 13TH ST,TERRE HAUTE,47808, , ,,618,County Approved,{A8947ECE-A7AE-4423-A873-BFEA8A943DE3},-87.3970419279965,39.5362081586679
"POINT (-87.1055891796813 38.2037478032143)",CO777897,Pigeon Township Volunteer Fire,State Rt 68,Tennyson,47637-0000, , ,,618,CountyApproved,{09AB0458-F9D9-4467-84B1-69E20DDB15C5},-87.1055891796813,38.2037478032143
"POINT (-87.3769797424267 37.9999876328551)",CO777894,Ohio Township Fire Dept,2400 Old Plank Rd,Newburgh,47630-8160, , ,,618,CountyApproved,{41215F0F-1D93-43D7-B042-16AF197E2CB1},-87.3769797424267,37.9999876328551
"POINT (-87.4456096778667 38.158917579715)",CO777899,Elberfeld Volunteer Fire Department,25 NE Front St,Elberfeld,47613, , ,,618,CountyApproved,{95DAE1B7-C225-4DD8-9A57-520461600442},-87.4456096778667,38.158917579715
"POINT (-85.6211659011251 39.8225798557208)",IN000576,Charlottesville Fire Dept,RR 1,Charlottesville,46117-9801, , ,,618, ,{E59A8EB1-D962-408F-A0AA-E8DE6E5ECB1D},-85.6211659011251,39.8225798557208
"POINT (-86.6104798325216 38.5410700791018)",CO649051,Orange County Rural Fire Dept #1,State Rd 145 & County Rd 100,French Lick,47432, , ,,618,"Added by TPC, 5/9/05",{E51C78CF-F769-43B8-9E38-7D8CC67764E8},-86.6104798325216,38.5410700791018
"POINT (-85.1616079917353 41.7189899908233)",IN000582,Orland Fire Dept,S Bronson,Orland,46776-0000, , ,,618, ,{FB677BAD-ADA5-453E-9786-F095EA35C121},-85.1616079917353,41.7189899908233
"POINT (-85.8333462273178 40.280479139885)",IN000588,Pipe Creek Twp Fire Dept,State Rd 28 E,Elwood,46036-0000, , ,,618, ,{DEBFE060-4AA9-4E92-BBB4-8E4ED375A609},-85.8333462273178,40.280479139885
"POINT (-87.1179091837984 38.0828576850905)",CO777892,Skelton Township Fire Dept,112 N Main St,Tennyson,47637-9441, , ,,618,CountyApproved,{238C1E18-3E84-44EC-88F6-DB9D27AAA9D1},-87.1179091837984,38.0828576850905
"POINT (-87.2729594636479 38.0465375746164)",CO777895,Boonville Fire Dept,410 S 4th St,Boonville,47601-1810, , ,,618,CountyApproved,{1A998DE6-8541-4564-A80F-CC06DC71CCDD},-87.2729594636479,38.0465375746164
"POINT (-86.2495602685536 39.2083403212248)",IN000592,Trevlac Fire Dept,State Route 45,Nashville,47448-0000, , ,,618, ,{7AF8E5A5-AB86-4C41-9464-9FB800B350E7},-86.2495602685536,39.2083403212248
"POINT (-86.7172089099676 41.6153790752964)",IN000595,La Porte Fire Dept,Trusdell Ave,La Porte,46350-0000, , ,,618, ,{F54FF361-090B-41B9-81E8-72946C10A9EC},-86.7172089099676,41.6153790752964
"POINT (-86.8735467186489 40.2441979850977)",IN000597,Romney Fire Dept,Us 231 South,Romney,47981-0000, , ,,618, ,{DC328C44-6BCD-46CA-B934-13F156AC29E8},-86.8735467186489,40.2441979850977
"POINT (-86.2495602685536 39.2083403212248)",IN000601,Gatesville Fire Dept,Vanderbilt Clinic,Nashville,47448-0000, , ,,618, ,{B654A242-84C2-440D-837F-21585AFDD072},-86.2495602685536,39.2083403212248
"POINT (-86.4964767810464 40.5396884298539)",IN000603,Fire Dept,W Walnut,Flora,46929-0000, , ,,618, ,{50722B5D-18B7-411D-AABF-97813A0E4810},-86.4964767810464,40.5396884298539
"POINT (-87.2976893449695 37.9178776098645)",CO777901,Yankeetown Volunteer Fire Department,2344 Old State Road 66,Newburgh,47630, , ,,618,CountyApproved,{3735CA31-318B-4E46-8790-27C48921CDFD},-87.2976893449695,37.9178776098645
"POINT (-87.4418498112789 37.9727377120514)",CO777902,Ohio Twp - Epworth Station,4277 Epworth Rd,Newburgh,47630, , ,,618,CountyApproved,{9E278006-F694-4BE5-889C-9D914F24F54A},-87.4418498112789,37.9727377120514
"POINT (-87.4054096459891 37.9493776952895)",CO777896,Newburgh Fire Dept,540 State St,Newburgh,47630-1291, , ,,618,CountyApproved,{FD90B450-3137-4CA0-9D98-43E36FC90F40},-87.4054096459891,37.9493776952895
"POINT (-87.3726496913767 38.0427576250199)",CO777893,Chandler Fire Dept,132 N Iowa St,Chandler,47610-9702, , ,,618,CountyApproved,{5BE6C418-5BF0-424D-A11C-B9C42990786E},-87.3726496913767,38.0427576250199
"POINT (-85.6117169191901 41.3627295373792)",IN000604,Sparta Twp Fire Dept,Waters St,Cromwell,46732-0000, , ,,618, ,{B56192A6-0D05-406E-AC08-FE3D894B2866},-85.6117169191901,41.3627295373792
"POINT (-87.3011794811988 38.1946676592687)",CO777900,Lynnville Volunteer Fire Department,314 W State Rd 68,Lynnville,47619, , ,,618,CountyApproved,{AB1084DA-7409-4709-A244-A3E1DCEE9D0B},-87.3011794811988,38.1946676592687
"POINT (-87.3278494236601 37.9272276343684)",CO777898,Alcoa Fire Department,State Rd 66/61,Newburgh,47630, , ,,618,CountyApproved,{40D42DFD-D651-41B8-8EA3-52A789EB34CE},-87.3278494236601,37.9272276343684
"POINT (-84.8948870612627 39.8271782800999)",CO748394,Richmond Fire Prevention,101 S 5th St,Richmond,47374-4222, , ,,618,County Approved,{C7BBBA53-7C3B-46D9-B112-F64E7FF3F46B},-84.8948870612627,39.8271782800999
"POINT (-85.0403071792934 39.8929086064559)",CO748395,Greens Fork Fire Dept,114 E Pearl St,Greens Fork,47345-9619, , ,,618,County Approved,{9B3B6D29-0CC4-40AA-A31E-F4036DE5E298},-85.0403071792934,39.8929086064559
"POINT (-85.1736664739385 39.8145988157129)",CO748396,Cambridge City Fire Dept,127 W Maple St,Cambridge City,47327-1147, , ,,618,County Approved,{E79B44A2-252F-4E91-B0BB-C705190F73C3},-85.1736664739385,39.8145988157129
"POINT (-85.1536664593189 39.7860186731768)",CO748397,Milton Fire Dept,200 E Walnut St,Milton,47357-0000, , ,,618,County Approved,{D4DEF391-A1A2-4D95-B28D-09238AE18299},-85.1536664593189,39.7860186731768
"POINT (-85.173456472773 39.8136788120071)",CO748401,Cambridge Fire Dept,Maple,Cambridge City,47327-0000, , ,,618,County Approved,{613631A5-4DD1-4BF8-9C34-589C9F1EFD07},-85.173456472773,39.8136788120071
"POINT (-84.9966669867601 39.8134882591057)",CO748398,Centerville Fire Dept,414 S Morton Ave,Centerville,47330-9305, , ,,618,County Approved,{BCDC9A4A-775E-468B-8B53-14F758C3B989},-84.9966669867601,39.8134882591057
"POINT (-85.160936755106 39.911479040173)",CO748399,Hagerstown Fire Dept,49 E College St,Hagerstown,47346-1201, , ,,618,County Approved,{F31E67A7-56A6-4527-A36D-93A5AFAE3A2A},-85.160936755106,39.911479040173
"POINT (-84.9961975874473 39.9501786332069)",CO748400,Williamsburg Fire Dept,8323 Centerville Rd,Williamsburg,47393-0000, , ,,618,County Approved,{290B5B5A-D39B-4681-AD2C-6A7AF2C38E83},-84.9961975874473,39.9501786332069
"POINT (-86.455980007801 38.6595201717235)",CO649052,Orange County Rural Fire Dept #2,360 W Vincennes St,Orleans,47452, , ,,618,"Added by TPC, 5/9/05",{DF09806E-7BD3-423B-BF94-96CA684597D1},-86.455980007801,38.6595201717235
"POINT (-86.4780099662004 38.5562900516041)",CO649053,Paoli Fire Department,816 W Main St,Paoli,47454, , ,,1442,"Added by TPC, 5/9/05",{54F35F65-0375-439E-8006-EB4F066FD23A},-86.4780099662004,38.5562900516041
"POINT (-86.3971995737393 38.4391295905096)",CO649054,Southeast Fire Department, ,Valeene,47125, , ,,618,"Added by TPC, 11/11/05",{0DEBDCCC-F358-4BF1-B43A-E9D2C9B820F3},-86.3971995737393,38.4391295905096
"POINT (-86.7200194133376 38.1395786346071)",CO619475,Anderson Fire Dept,Bristow St (PO Box 51),Bristow,47515-0051, , ,,618,"County verified; Moved by TPC, 10/19/05",{E3124C1F-0066-48D2-871B-F576106F3BDA},-86.7200194133376,38.1395786346071
"POINT (-86.5570287812989 37.9338482982946)",CO619476,Rome Volunteer Fire Dept,State Rd 66,Rome,47574, , ,,618,"County verified; Moved by TPC, 10/19/05",{3DDF80EA-0B15-4470-85B6-049E3F46381C},-86.5570287812989,37.9338482982946
"POINT (-86.802989178903 37.995598313019)",CO619473,Troy Fire Dept,330 Harrison St,Troy,47588, , ,,618, ,{E7192D3D-5521-470F-881D-AA524F65213B},-86.802989178903,37.995598313019
"POINT (-86.709569181385 38.0255984121511)",CO619477,Anderson Township Fire Dept,12835 SR 145 (St. Marks St),Tell City, , , ,,618,"County verified; Moved by TPC, 10/19/05",{F4E01F1C-5D5A-44D5-B852-8E77E9E8F874},-86.709569181385,38.0255984121511
"POINT (-86.7420389796637 37.9128681443313)",CO619478,Cannelton Volunteer Fire Dept,116 7th St,Cannelton,47520, , ,,618,"Added by TPC, 10/7/05",{67B35D08-0C6F-47A2-9DD3-1C79F4919704},-86.7420389796637,37.9128681443313
"POINT (-86.5827091767734 38.102628622436)",CO619479,Central Perry Fire Dept,Leopold Rd,Leopold, , , ,,618,"Added by TPC, 10/19/05",{62C81109-77D4-4D08-AAD2-BB0EEDBC63EA},-86.5827091767734,38.102628622436
"POINT (-86.7709990735052 37.9477182110213)",CO619474,Tell City Fire Dept,711 Humboldt St,Tell City,47586-2265, , ,,618,"Name edited by TPC, 10/19/05",{C13DFC5E-5292-4114-A692-64E9C4147FDD},-86.7709990735052,37.9477182110213
"POINT (-86.5285389340138 38.030018530138)",CO619480,Central Perry Fire Dept,Derby Rd,Derby, , , ,,618,"Added by TPC, 10/19/05",{194E7635-6280-43F0-A48C-64DB229E520D},-86.5285389340138,38.030018530138
"POINT (-86.7642490802383 37.950928220355)",CO619481,Tell City Fire Dept,Mozart St,Tell City, , , ,,618,"Added by TPC, 10/19/05",{D7F7ECFE-BB66-4271-A81E-16C5F3ED4D28},-86.7642490802383,37.950928220355
"POINT (-87.1687691855596 37.9443375896661)",CO612611,Luce Twp Vol Fire Dept,PO Box 69,Richland,47634, ,812-359-4910,,618,"Added by TPC, 10/24/05",{33170B4E-7B93-46F3-B6A6-E130AFF8453B},-87.1687691855596,37.9443375896661
"POINT (-86.9927790831076 37.9285380767007)",CO612607,Grandview Fire Dept,210 N Forest Dr,Grandview,47615, ,812-649-5428,,618, ,{49A12A14-C79F-4D5F-9A77-03416223C4C6},-86.9927790831076,37.9285380767007
"POINT (-87.0324990379739 38.1129577701647)",CO612610,Jackson Twp Vol Fire Dept,240 W Boone St,Gentryville,47537, ,812-937-4214,,618,"Added by TPC, 10/24/05",{DD6F704C-AE16-4341-B9E5-8B34E0E0977B},-87.0324990379739,38.1129577701647
"POINT (-86.9904495243416 38.1602886707156)",CO612609,Carter Fire Dept,PO Box 384,Dale,47523, ,812-937-2600,,618,"Added by TPC, 10/24/05",{27FD1B7E-0E45-47B0-A9A1-E20E0FEB6B36},-86.9904495243416,38.1602886707156
"POINT (-87.0353890275019 38.0135276773793)",CO612608,Chrisney Vol Fire Dept,PO Box 156,Chrisney,47611, ,812-362-8668,,618, ,{70D893C5-9F17-48E2-859E-9FB3217D8823},-87.0353890275019,38.0135276773793
"POINT (-86.8096592993831 38.0580184469923)",CO612612,New Boston Fire Dept,11067 N State Rd 545,Troy,47588, ,812-547-4093,,618,"Added by TPC, 11/9/05",{E8D53244-3325-4F7F-8CAB-EB6713FC8915},-86.8096592993831,38.0580184469923
"POINT (-87.0514389687733 37.891677646675)",CO612613,Rockport-Ohio Twp Fire Dept,PO Box 133,Rockport,47635, ,812-649-4654,,618,"Added by TPC, 10/24/05",{7B96BB44-056B-437F-B86C-2C9D72DD8469},-87.0514389687733,37.891677646675
"POINT (-86.9229494334389 38.1217585806396)",CO612614,Santa Claus Vol Fire Dept,PO Box 92,Santa Claus,47579, ,812-937-2551,,618,"Added by TPC, 10/24/05",{3911B2F6-38F0-4710-89C4-FB041C4E4772},-86.9229494334389,38.1217585806396
"POINT (-86.8063894985953 38.1626386719449)",CO612615,St Meinrad Vol Fire Dept,PO Box 156,St Meinrad,47577, ,812-357-6667,,618,"Added by TPC, 10/24/05",{95C3D892-2E15-4C42-BBB6-E81BAE0F1EF4},-86.8063894985953,38.1626386719449
"POINT (-85.7234079647625 38.2851789255522)",CO782247,Jeffersonville City Fire Dept,605 Crestview Ct,Jeffersonville,47130-4411, , ,,618,CountyApproved,{6B94F203-8AF2-4541-9E38-2C517DBEC4C9},-85.7234079647625,38.2851789255522
"POINT (-85.9502985136254 38.4692593532951)",CO782241,Borden-Wood Twp Fire Dept,327 W Main St,Borden,47106-8848, , ,,618,CountyApproved,{CEB05496-4219-4040-8165-0F8FDECE46D0},-85.9502985136254,38.4692593532951
"POINT (-85.7601782886013 38.4831092848027)",CO782235,Sellersburg Fire Dept,1000 Main St,Memphis,47143-9726, , ,,618,CountyApproved,{8BEFB24C-239D-49C4-810E-60932FF2622C},-85.7601782886013,38.4831092848027
"POINT (-85.7386078992138 38.2842289368142)",CO782248,Jeffersonville Twp Fire Adm,702 E 11th St,Jeffersonville,47130-3846, , ,,618,CountyApproved,{DDBD0280-1921-448A-A3DB-7F558D5761BB},-85.7386078992138,38.2842289368142
"POINT (-85.6526082560823 38.3361789557218)",CO782236,Utica Twp Fire Dept,110 N 4th St,Jeffersonville,47130-8320, , ,,618,CountyApproved,{E2F4871B-8AD5-4601-B34F-0FA81FE46E13},-85.6526082560823,38.3361789557218
"POINT (-85.7425778664453 38.2764389268921)",CO782249,Jeffersonville Fire Dept,735 Wall St,Jeffersonville,47130-3616, , ,,618,CountyApproved,{659D35E2-DE01-4713-B845-045CF62F62A5},-85.7425778664453,38.2764389268921
"POINT (-85.7582378701866 38.2849589483244)",CO782237,Clarksville Fire Dept,125 E Stansifer Ave,Clarksville,47129-2955, , ,,618,CountyApproved,{F4D79C39-CFE6-4A17-A103-C0DE3CC37A55},-85.7582378701866,38.2849589483244
"POINT (-85.7445679443408 38.3195990008293)",CO782238,Jeffersonville City Fire Dept,1603 Truckers Blvd,Jeffersonville,47130-9651, , ,,618,CountyApproved,{7294E758-652F-4B8C-BF87-B01F82846484},-85.7445679443408,38.3195990008293
"POINT (-85.6683282377413 38.4517191701974)",CO782250,Charlestown Fire Dept,800 Park St,Charlestown,47111-1657, , ,,618,CountyApproved,{77230DFC-73EA-4FFB-9496-1BF84EEE9492},-85.6683282377413,38.4517191701974
"POINT (-85.7045480749438 38.3140889597299)",CO782239,Mc Culloch Fire Dept,2006 Allison Ln,Jeffersonville,47130-5813, , ,,618,CountyApproved,{84023773-59A4-472B-96F7-39EEAF287BC7},-85.7045480749438,38.3140889597299
"POINT (-85.7400278764392 38.2755289231392)",CO782251,Jeffersonville Fire Marshall,PO Box 282,Jeffersonville,47131-0282, , ,,618,CountyApproved,{825E0FA7-5FC2-48F1-A450-13C0566D29C8},-85.7400278764392,38.2755289231392
"POINT (-85.7674183666817 38.5383493852301)",CO782240,Monroe Township Fire Dept,315 S Ferguson St,Henryville,47126-9781, , ,,618,CountyApproved,{4C69EC96-544F-482D-AA80-BB6FB8D65CB9},-85.7674183666817,38.5383493852301
"POINT (-85.5375683013326 38.5638592583766)",CO782242,New Washington Fire Dept,408 E 1st St,New Washington,47162-0000, , ,,618,CountyApproved,{E77A8A5F-8CA9-4A03-AC8A-E1CCB73C7EC5},-85.5375683013326,38.5638592583766
"POINT (-85.541278317716 38.5699792700361)",CO782252,New Washington Fire Dept,Postal Dr,Nabb,47147-0000, , ,,618,CountyApproved,{8846BFDB-FF7C-4432-ABF1-A8C5AF9F6A4B},-85.541278317716,38.5699792700361
"POINT (-85.7015581204743 38.3478790146988)",CO782244,Utica Fire Station 2,4905 New Chapel Rd,Jeffersonville,47130-8619, , ,,618,CountyApproved,{57B90EBE-4DE6-4038-97EC-D57D2752B069},-85.7015581204743,38.3478790146988
"POINT (-85.6583682380238 38.3288989482021)",CO782245,Utica Twp Fire Station 1,5820 Utica Pike,Jeffersonville,47130-8407, , ,,618,CountyApproved,{0E3299AF-9EC7-42C8-B0BE-612C6745E8BE},-85.6583682380238,38.3288989482021
"POINT (-85.7689079398396 38.3077989887853)",CO782246,Sellersburg Volunteer Fire,601 Hamburg Way,Clarksville,47129-0000, , ,,618,CountyApproved,{3C9D43A4-756A-40D2-A259-F4F0D0A6C188},-85.7689079398396,38.3077989887853
"POINT (-85.7524080954496 38.3968891356323)",CO782243,Sellersburg Volunteer Fire,426 E Utica St,Sellersburg,47172-1405, , ,,618,CountyApproved,{E3BC8750-DB65-47BA-A806-10B2C5711743},-85.7524080954496,38.3968891356323
"POINT (-84.9297686520922 39.035780567896)",CO755050,Aurora Fire Dept,5950 Dutch Hollow Rd,Aurora,47001-1308, , ,,618,County Approved,{667707BA-A92C-4D33-8586-6787E0C86F9F},-84.9297686520922,39.035780567896
"POINT (-84.9651988870487 39.1367404049197)",CO755062,Manchester Fire and Rescue #2,State Road 48,Aurora,47001, , ,,618,County Approved,{0E16457F-983C-4B4A-AADA-03C30566CC71},-84.9651988870487,39.1367404049197
"POINT (-84.8876872297294 39.2474492002259)",CO755061,Bright Fire Station #3,25591 Unity St,Bright,47025, , ,,618,County Approved,{C19A5C65-A010-44E1-9382-C0ACCF90599E},-84.8876872297294,39.2474492002259
"POINT (-84.8519688089566 39.0903406752503)",CO755051,Dearborn County Water Rescue,401 W High St,Lawrenceburg,47025-1913, , ,,618,County Approved,{AEB2ED6A-5254-4A80-B127-CC6BA903BE7D},-84.8519688089566,39.0903406752503
"POINT (-84.8818588465281 39.1107805871751)",CO755060,Lawrenceburg FD Hilltop,277 Bileby Rd,Lawrenceburg,47025, , ,,618,County Approved,{D5B92AFD-9954-49EF-9AC2-3E82FC816B17},-84.8818588465281,39.1107805871751
"POINT (-84.8376090157571 39.1816705642779)",CO755059,Bright FD Station #2,21466 Stateline Rd,Bright,47025, , ,,618,County Approved,{FFF9D246-0591-436D-9679-32C4E67C1363},-84.8376090157571,39.1816705642779
"POINT (-84.8573888654021 39.1161306271522)",CO755052,Greendale Fire Dept,911 Ridge Ave,Lawrenceburg,47025-1533, , ,,618,County Approved,{225D07F3-9095-47FB-AAF6-14049B1A3817},-84.8573888654021,39.1161306271522
"POINT (-85.0124389455322 39.1519303229666)",CO755058,Manchester Fire and Rescue,10457 State Road 48,Aurora,47001, , ,,618,County Approved,{54DD9FC1-954D-4B85-9154-E88297E7E265},-85.0124389455322,39.1519303229666
"POINT (-84.9577171303628 39.2906392114852)",CO755057,St Leon Volunteer Fire Dept,28870 St Joe Dr,St Leon, , ,812-576-3351,,618,County Approved,{47232C41-08D8-4F9D-818B-085CCDB6948E},-84.9577171303628,39.2906392114852
"POINT (-84.8587290856432 39.2140304860622)",CO755053,Bright Fire Dept,23759 Brightwood Dr,Bright,47025, , ,,618,County Approved,{ED5BFA26-AD93-4981-A7F3-7F6B63B3319B},-84.8587290856432,39.2140304860622
"POINT (-85.0886490494983 39.1187902830314)",CO755056,Moores Hill Volunteer Fire Dept,16907 N Manchester,Moores Hill,47032, ,812-744-3787,,618,County Approved,{9696F717-3EF8-43CD-90C5-66EE4CB19F16},-85.0886490494983,39.1187902830314
"POINT (-84.9101989808097 39.1713404649482)",CO755055,Miller/York Volunteer Fire Dept,4780 Main St,Guilford,47025, ,812-487-2517,,618,County Approved,{086CAD43-BE2D-4942-A2CA-E4991E3D0FDF},-84.9101989808097,39.1713404649482
"POINT (-85.0610687526198 39.0191903679654)",CO755049,Dillsboro Fire Dept,10100 Front St,Dillsboro,47018-9303, , ,,618,County Approved,{03F121A6-F180-4ACE-876B-37E2B5BAAD69},-85.0610687526198,39.0191903679654
"POINT (-84.85388881324 39.0926206686176)",CO755054,Lawrenceburg Fire Dept,300 W Tate St,Lawrenceburg,47025, ,812-926-3441,,618,County Approved,{BBA3E00F-E254-451B-99B9-B3C29FF604A5},-84.85388881324,39.0926206686176
"POINT (-84.8372970771945 39.3391088450461)",CO709997,DREWERSBURG VOLUNTEER FIRE DEPT,3072 DREWERSBURG PIKE,WEST HARRISON,47060, , ,,618,County Approved,{F54869B5-FC59-4D62-9915-70E73CC515C3},-84.8372970771945,39.3391088450461
"POINT (-85.2041983618802 39.3431691831845)",CO709998,EAGLE FIRE COMPANY OF OLDENBURG,3028 PEARL ST,OLDENBURG,47036, , ,,618,County Approved,{EE7911B8-10B2-4FE1-9161-AB6FABA25E1F},-85.2041983618802,39.3431691831845
"POINT (-84.9013871039265 39.3101790406561)",CO709999,NEW TRENTON VOLUNTEER FIRE DEPT,PO BOX 267,NEW TRENTON,47035, , ,,618,County Approved,{FA04EC7A-B297-4C2A-8632-993D06531903},-84.9013871039265,39.3101790406561
"POINT (-85.012756870973 39.4179988410178)",CO709995,Brookville Fire Dept,371 Main St,Brookville,47012-1363, , ,,618,County Approved,{EBAED825-81BC-4BC1-B170-C0EED466BB4B},-85.012756870973,39.4179988410178
"POINT (-85.008246831048 39.4242888134182)",CO709996,BROOKVILLE VOLUNTEER FIRE DEPT,900 MILL ST,BROOKVILLE,47012, , ,,618,County Approved,{E04CB583-1B17-4D2D-9278-43132D5B6F87},-85.008246831048,39.4242888134182
"POINT (-87.5797997808068 38.0969376620515)",CO724437,Scott Twp - Station 3,12949 Darmstadt Rd,Evansville,47725, , ,,618,County Approved,{84544137-09A9-49D3-99BC-4CA7DEFB7888},-87.5797997808068,38.0969376620515
"POINT (-87.6012397938151 37.9859878734139)",CO724453,Hose House #5,2413 W Maryland St,Evansville,47712, , ,,618,County Approved,{9F120C8D-3322-4DE6-A3FD-DCB6E3EE0053},-87.6012397938151,37.9859878734139
"POINT (-87.5254499029822 38.0623976862608)",CO724435,Mc Cutchanville Fire Dept,9219 Petersburg Rd,Evansville,47725-1493, , ,,618,County Approved,{E1CE7594-91DC-46B0-80BA-F2A70D97FF1F},-87.5254499029822,38.0623976862608
"POINT (-87.5320997924108 38.1230276040517)",CO724432,Scott Twp - Station 1,1540 E Baseline Rd,Evansville,47725-8582, , ,,618,County Approved,{0ED411B3-3B14-4CFA-9456-561F9C600204},-87.5320997924108,38.1230276040517
"POINT (-87.472379838829 37.961807749253)",CO724454,Hose House #6,6521 Washington Ave,Evansville,47715, , ,,618,County Approved,{4262373A-6BF9-411E-9EC3-DC8940144F47},-87.472379838829,37.961807749253
"POINT (-87.4743799996813 38.0011177179043)",CO724441,Knight Twp - Company 6,2646 N Burkhardt Rd,Evansville,47715, , ,,618,County Approved,{09892F7C-916E-4E75-9CCB-5293D2155A5C},-87.4743799996813,38.0011177179043
"POINT (-87.6619596495804 37.9791779476832)",CO724439,Perry Twp - Station 2,11 Williams Rd,Evansville,47712, , ,,618,County Approved,{107C77AB-8EE5-4A13-8D5A-132899BE27FA},-87.6619596495804,37.9791779476832
"POINT (-87.6097897121446 37.9647278954007)",CO724455,Hose House #7,1050 S Barker Ave,Evansville,47712, , ,,618,County Approved,{217F1F00-5DC7-4782-BCA7-EE0FE9BE30AE},-87.6097897121446,37.9647278954007
